episode,mean_reward,sd_reward,min_reward,max_reward,mean_td_error,sd_td_error,min_td_error,max_td_error
1850000,3.64572596202722,2.0839083818246507,-0.21761642741746148,4.986184489442036,-0.09905403796709827,1.6026396307454052,-4.45217938278477,1.602623872358317
1860000,3.5319030924233634,2.15344272374277,-0.21761288068678367,4.986184489442036,-0.15450690757092717,1.658161565706605,-4.428384326982228,1.2161844894503497
1870000,3.6242392754803476,2.098354595831051,-0.21761166314262065,4.986184489442036,-0.1824007245137817,1.710524309729508,-4.438384326983193,4.837820617213111
1880000,3.741793126327206,2.018048657700378,-0.21759089680665833,4.986184489442036,-0.13033687366672472,1.6456058763888035,-4.428384326982185,1.022633375774432
1890000,3.6968541279851794,2.050694063244282,-0.21761642741746148,4.986184489442036,-0.13343587200878643,1.661104082190178,-4.428384326981959,4.72161567301358
1900000,3.707598945886721,2.043105225617291,-0.21761166314262065,4.986184489442036,-0.11264105410726244,1.6400676052329006,-4.4283843269821395,1.4528223344342477
1910000,3.716060437258785,2.0380263208418787,-0.21759839313609602,4.986184489442036,-0.11489956273508403,1.6178244080645061,-4.428384326977791,1.4432344864371363
1920000,3.738145258327737,2.0246228319757567,-0.2176220101141199,4.986184489442036,-0.0028747416662968394,1.4905380192117914,-4.44217938278236,1.4961844894506275
1930000,3.6469539839193166,2.0829020584910136,-0.21759089680665833,4.986184489442036,-0.13889601607465368,1.6456707513226005,-4.428384326980923,2.1329170479623447
1940000,3.6565847531832314,2.07922397674006,-0.21759839313609602,4.986184489442036,-0.08993524681073645,1.6064880895727136,-4.448384326983069,1.423234486437139
1950000,3.6499872081731946,2.0805064996227,-0.21761288068678367,4.986184489442036,-0.1393227918206801,1.6116436698330103,-4.428384326977686,1.0724405030484636
1960000,3.8052970007496265,1.9732022992424643,-0.2176220101141199,4.986184489442036,-0.0880929992441111,1.5971103530031452,-4.432179382784644,4.68782061721311
1970000,3.715449822190806,2.038420167962929,-0.21759839313609602,4.986184489442036,-0.08918017780293505,1.56073515611489,-4.438384326980911,1.3528223344342485
1980000,3.7013366814017505,2.0476793785538243,-0.21759839313609602,4.986184489442036,-0.11358331859195255,1.6210114456879383,-4.438384326984147,4.72161567301358
1990000,3.7551097806770066,2.0131895873454706,-0.21761642741746148,4.986184489442036,0.017669780683192797,1.4869205284983822,-4.428384326982971,1.4261844894503062
2000000,3.6143193965373603,2.103797390832555,-0.21761642741746148,4.986184489442036,-0.05408060345644548,1.5777791873423548,-4.432179382782372,1.3761844894510862
2010000,3.700806895452568,2.04999790277641,-0.21758607369823674,4.986184489442036,-0.03997310454120532,1.5706115575278348,-4.438384326980745,1.5961844894511361
2020000,3.5478294663585586,2.141393385067037,-0.2176220101141199,4.986184489442036,-0.1938705336349716,1.755115790842197,-4.43217938278114,1.3328223344433905
2030000,3.6514861752580012,2.078954886401751,-0.21761288068678367,4.986184489442036,-0.14815382473552108,1.6719684723765063,-4.428384326982939,1.2233615379535188
2040000,3.75566479506277,2.0078104646980415,-0.21759839313609602,4.986184489442036,-0.04377520493083005,1.5887378112058443,-4.43217938278129,1.6227373638295646
2050000,3.840738741247598,1.9485327646447883,-0.2176220101141199,4.986184489442036,0.02849874125398936,1.4921130525271502,-4.458384326984056,1.4961844894514904
2060000,3.6323787860780716,2.0933125880299324,-0.21759089680665833,4.986184489442036,-0.14748121391533758,1.667330850397869,-4.43217938278111,4.72161567301358
2070000,3.5820838542042512,2.1245173574964826,-0.21761642741746148,4.986184489442036,-0.17307614578929403,1.6877284290707628,-4.428384326981746,1.0561844894515877
2080000,3.670382037345448,2.0667481309868774,-0.21761288068678367,4.986184489442036,-0.156737962647833,1.6800086595978663,-4.428384326980622,4.60782061721311
2090000,3.6760785039010875,2.061039161088528,-0.2176220101141199,4.986184489442036,-0.21783149609218655,1.7314274695708165,-4.4383843269814705,1.3326911097106064
2100000,3.6848999232866375,2.0574995587260343,-0.21761642741746148,4.986184489442036,-0.09313007670667414,1.6019546298321854,-4.478384326983987,1.1461844894515103
2110000,3.6445494830167955,2.083338919012382,-0.21759089680665833,4.986184489442036,-0.12670051697648943,1.6475805247029358,-4.448384326981674,1.2332344864468707
2120000,3.6731520984301143,2.0645675704181206,-0.21761642741746148,4.986184489442036,-0.11690790156303367,1.6924116501146922,-4.438384326981655,1.4829170479721312
2130000,3.6562826941972477,2.076198659950463,-0.21761642741746148,4.986184489442036,-0.08978730579602254,1.666959464109876,-4.428384326980384,4.68782061721311
2140000,3.5231436017085302,2.156135164901599,-0.21758607369823674,4.986184489442036,-0.20166639828480498,1.7160346770800416,-4.4383843269767285,1.3126333757759383
2150000,3.6611837895135895,2.073434570038997,-0.21761642741746148,4.986184489442036,-0.11435621047956113,1.6256957949197561,-4.4321793827832145,1.262958656162506
2160000,3.701699012992476,2.046061362645077,-0.21761288068678367,4.986184489442036,-0.06506098700061315,1.6240627922689896,-4.42838432698039,1.626184489452005
2170000,3.667345425860275,2.068631081991985,-0.21761288068678367,4.986184489442036,-0.13705457413280192,1.7013729867317693,-4.428384326982718,4.59161567301358
2180000,3.7368657232629765,2.022030654254639,-0.21759089680665833,4.986184489442036,-0.11245427672997658,1.6798454690089268,-4.428384326982626,4.6378206172131105
2190000,3.716455960691401,2.0367910266116565,-0.21761288068678367,4.986184489442036,-0.05106403930166419,1.5959558607872952,-4.438384326980141,1.4461844894520581
2200000,3.5915768419898177,2.1166085763117026,-0.21761288068678367,4.986184489442036,-0.1504531580031916,1.6888139631270318,-4.432179382780658,4.68782061721311
2210000,3.6654717023462133,2.070388467565488,-0.2176220101141199,4.986184489442036,-0.05519829764682207,1.5906832099770354,-4.428384326983875,1.24618448945216
2220000,3.7491908697316765,2.013529955466704,-0.21761642741746148,4.986184489442036,-0.04588913026134922,1.5885967128115146,-4.428384326980211,4.73782061721311
2230000,3.7284996573632827,2.0311086543573853,-0.21759089680665833,4.986184489442036,-0.10454034262951718,1.6733937577512468,-4.438384326983843,4.73782061721311
2240000,3.637415030168596,2.087567291433017,-0.21758607369823674,4.986184489442036,-0.18149496982402571,1.7394564643818446,-4.428384326981109,1.4461844894523135
2250000,3.6358367589769487,2.0894329619050933,-0.21759839313609602,4.986184489442036,-0.06602324101604878,1.6565730287436233,-4.41838432698252,4.72161567301358
2260000,3.6973692103358604,2.0505141265045514,-0.2176220101141199,4.986184489442036,-0.08796078965694445,1.6385747120196865,-4.462179382784277,1.55618448945222
2270000,3.607044446519864,2.109115686030902,-0.21761166314262065,4.986184489442036,-0.10500555347283813,1.663848163980336,-4.428384326982553,1.436184489452526
2280000,3.678198701300782,2.066324876692028,-0.21761288068678367,4.986184489442036,-0.054231298691977445,1.6459664875749334,-4.442179382781761,4.787820617213111
2290000,3.6473071339705463,2.0824665031055427,-0.21758607369823674,4.986184489442036,-0.10366286602224505,1.6401066177514918,-4.438384326981264,1.2461844894517018
2300000,3.6545208875651602,2.0792895851705158,-0.2176220101141199,4.986184489442036,-0.07577911242775248,1.5926443920567348,-4.42838432698376,4.73782061721311
2310000,3.641611162721035,2.0825652925978733,-0.21761166314262065,4.986184489442036,-0.12816883727151357,1.6558756000731698,-4.428384326975895,1.2461844894525385
2320000,3.6217600854979093,2.099159796474218,-0.2176220101141199,4.986184489442036,-0.12887991449482478,1.6364325763249359,-4.428384326983741,1.0925462175216651
2330000,3.5373415158601818,2.14954950667667,-0.21759839313609602,4.986184489442036,-0.1631384841324569,1.679734445843369,-4.448384326983728,1.3333615379549428
2340000,3.705985792396281,2.0468757619998734,-0.21759089680665833,4.986184489442036,-0.06433420759638982,1.588891840253763,-4.4283843269837195,4.62161567301358
2350000,3.616179347299221,2.1021636219759676,-0.2176220101141199,4.986184489442036,-0.12242065269326534,1.6858110805306492,-4.428384326979813,1.3225983674318496
2360000,3.7959516392503554,1.980631077803371,-0.21759089680665833,4.986184489442036,-0.05902836074198366,1.5834467053189811,-4.428384326979915,1.312737363820296
2370000,3.700903404192844,2.0485427624094448,-0.21761166314262065,4.986184489442036,-0.05771659579988065,1.5602747938167607,-4.4283843269797645,4.62161567301358
2380000,3.736421528028208,2.0236016429785404,-0.2176220101141199,4.986184489442036,-0.09959847196423177,1.6209463489907805,-4.448384326983664,1.3961844894522417
2390000,3.5899433497969704,2.118343634521089,-0.21761288068678367,4.986184489442036,-0.16622665019527444,1.7321936206242994,-4.448384326980767,4.60782061721311
2400000,3.617898609530362,2.100021331547351,-0.21761288068678367,4.986184489442036,-0.15736139046197603,1.7178105949546751,-4.428384326983644,1.4361844894523244
2410000,3.661024033119148,2.073202321013617,-0.21761288068678367,4.986184489442036,-0.07085596687322518,1.6287765213036978,-4.448384326979736,1.293234486448184
2420000,3.6456498070277377,2.083504166476617,-0.2176220101141199,4.986184489442036,-0.07586019296458206,1.6256164351012625,-4.42838432697966,4.837820617213111
2430000,3.7196746235001603,2.033101405556701,-0.21761642741746148,4.986184489442036,-0.06713537649202558,1.6134993871915828,-4.42838432698093,1.6161844894420367
2440000,3.7116991150113416,2.0413621363860113,-0.2176220101141199,4.986184489442036,-0.0453008849808962,1.6037459016939937,-4.432179382781104,4.6378206172131105
2450000,3.6465500264608313,2.084111587544156,-0.21761288068678367,4.986184489442036,-0.1370999735314927,1.6238046871984035,-4.4383843269806125,1.032755593343932
2460000,3.6652048286425436,2.069390362485,-0.21761288068678367,4.986184489442036,-0.12184517134979708,1.6307411080198007,-4.4521793827840295,4.62161567301358
2470000,3.725311114000213,2.032187215406122,-0.21761166314262065,4.986184489442036,-0.06987888599187433,1.5789343630667176,-4.428384326982204,1.333361537955485
2480000,3.597251808619572,2.115218992657452,-0.21759839313609602,4.986184489442036,-0.1475581913726649,1.6797450097732938,-4.428384326980802,4.787820617213111
2490000,3.82838273911942,1.9560156383540377,-0.21761642741746148,4.986184489442036,0.044992739127417254,1.4962520452054595,-4.428384326983522,4.68782061721311
2500000,3.6899876622651546,2.0551801706318757,-0.21761642741746148,4.986184489442036,-0.058342337726918575,1.5989337093385179,-4.4383843269794365,1.286184489453286
2510000,3.572993815084215,2.128324459540069,-0.21761166314262065,4.986184489442036,-0.1708561849078745,1.7062160445151504,-4.462179382783972,1.13618448945335
2520000,3.8047640037773958,1.9721561051123144,-0.21759089680665833,4.986184489442036,-0.05591599621449236,1.5875294894530183,-4.4283843269750225,4.67161567301358
2530000,3.7142835431680163,2.037155192253552,-0.21761166314262065,4.986184489442036,-0.1250364568239434,1.636150104563803,-4.448384326980422,1.2061844894533005
2540000,3.744086154328004,2.0178637071436287,-0.2176220101141199,4.986184489442036,-0.03808384566388068,1.5753408767336807,-4.428384326982043,4.60782061721311
2550000,3.554551921598504,2.141182523146191,-0.21761288068678367,4.986184489442036,-0.2210780783933151,1.7305307773309626,-4.45838432698346,1.2029170479738749
2560000,3.7597873901171575,2.0066245799120654,-0.21761288068678367,4.986184489442036,-0.01857260987458803,1.58014468067457,-4.428384326979342,1.2333615379560072
2570000,3.7214392905460256,2.0354898503302215,-0.21761642741746148,4.986184489442036,-0.0700507094457752,1.6133217418590768,-4.43838432697909,4.59161567301358
2580000,3.533260607765107,2.1546558301857055,-0.21761166314262065,4.986184489442036,-0.130379392226869,1.641596131549081,-4.428384326980309,4.67161567301358
2590000,3.7172499839234225,2.036268816279655,-0.21761642741746148,4.986184489442036,-0.15285001606833795,1.6570594110687533,-4.458384326983417,1.1433615379562196
2600000,3.6971134314389307,2.052997380218197,-0.21761288068678367,4.986184489442036,-0.1294565685528828,1.6049328989308236,-4.448384326980532,1.0061844894538394
2610000,3.6299913335076144,2.0908123795097078,-0.21761642741746148,4.986184489442036,-0.1553786664839757,1.663792578856648,-4.45838432698024,1.2526238723701866
2620000,3.715148139297647,2.0369858175478996,-0.21759089680665833,4.986184489442036,-0.09093186069417981,1.6132989732359204,-4.492179382783851,1.4461844894539526
2630000,3.7200264625043156,2.034763983025975,-0.21761288068678367,4.986184489442036,-0.05751353748748484,1.5616546475550264,-4.442179382780677,1.5961844894539987
2640000,3.6722166744718523,2.0665653563406905,-0.21759089680665833,4.986184489442036,-0.112933325519687,1.6647976081270608,-4.4221793827749325,1.3961844894539386
2650000,3.6813539405610016,2.063389513560479,-0.21759089680665833,4.986184489442036,-0.09538605943078442,1.5754083660607492,-4.42838432698335,1.1361844894539912
2660000,3.755967734209911,2.0112612085520216,-0.21761288068678367,4.986184489442036,-0.062472265781709224,1.5770490245388147,-4.428384326980146,1.0261844894540397
2670000,3.6501212173719115,2.0805153541524968,-0.2176220101141199,4.986184489442036,-0.13757878261960188,1.6623105664773852,-4.428384326980381,1.2026333757781194
2680000,3.6321364125531757,2.091598407142393,-0.21761288068678367,4.986184489442036,-0.11695358743838051,1.6785949183974158,-4.4383843269741,4.68782061721311
2690000,3.5912189822871468,2.1165392171458786,-0.21761642741746148,4.986184489442036,-0.18754101770418594,1.7054937005420925,-4.472179382783786,1.2025308202783727
2700000,3.6780785218547583,2.063078662994451,-0.2176220101141199,4.986184489442036,-0.13468147813660514,1.671238706727259,-4.428384326980052,1.3425517721867322
2710000,3.7117176822130227,2.0402952979389815,-0.21761166314262065,4.986184489442036,-0.07262231777839397,1.5847466947561206,-4.44217938278376,1.3261844894542847
2720000,3.605549936557579,2.1095847293517407,-0.21761288068678367,4.986184489442036,-0.11295006343390429,1.6189549797123421,-4.4283843269818295,4.837820617213111
2730000,3.736305028218075,2.0243823545659305,-0.21758607369823674,4.986184489442036,-0.02888497177326878,1.5447585933326502,-4.4383843269802465,1.2761844894544394
2740000,3.7701318159194606,1.9979352743997487,-0.21759839313609602,4.986184489442036,-0.08381818407173429,1.5984602102601875,-4.418384326981791,1.2432344864495946
2750000,3.7890986896317336,1.9837147894166758,-0.21761642741746148,4.986184489442036,-0.057781310359477686,1.589000567568682,-4.438384326973832,4.787820617213111
2760000,3.5971694006389816,2.1144175264018688,-0.21761288068678367,4.986184489442036,-0.15865059935231374,1.6473879478000464,-4.458384326980173,1.4761844894545892
2770000,3.7618291856114228,2.007449995793406,-0.21761642741746148,4.986184489442036,-0.022890814379970082,1.527971433660404,-4.448384326978684,4.58161567301358
2780000,3.739319354871998,2.0215926930059136,-0.21761642741746148,4.986184489442036,-0.05005064511910122,1.5208487374057358,-4.492179382783683,1.3361844894546833
2790000,3.714809254738738,2.0371424296743696,-0.21761642741746148,4.986184489442036,-0.07931074525242529,1.6102321643388393,-4.428384326980108,1.2529170479749903
2800000,3.672413755901564,2.069390227234476,-0.21761288068678367,4.986184489442036,-0.06529624408947769,1.5878881958325752,-4.452179382783658,4.67161567301358
2810000,3.61201942385778,2.105555436489534,-0.21761642741746148,4.986184489442036,-0.1538505761334905,1.6598495546891925,-4.4321793827805305,4.607820617213111
2820000,3.7486790272860073,2.017536281752992,-0.21761642741746148,4.986184489442036,-0.08588097270499855,1.6344719707259001,-4.462179382780257,4.72161567301358
2830000,3.661640880102188,2.0713275464920042,-0.21761166314262065,4.986184489442036,-0.15219911988858004,1.6763469711649925,-4.428384326979768,1.082546217524082
2840000,3.7118109652150597,2.0410978836531997,-0.21761642741746148,4.986184489442036,-0.06869903477594386,1.6054217018855965,-4.432179382783617,4.72161567301358
2850000,3.6808945304414586,2.063300652928177,-0.21761642741746148,4.986184489442036,-0.07048546954950606,1.5744659226331121,-4.438384326973341,1.4261844894549807
2860000,3.777094702914618,1.9957981271506964,-0.21761642741746148,4.986184489442036,-0.10952529707618476,1.636765005061732,-4.428384326979699,1.2224139263017686
2870000,3.657176609945974,2.0756665604016216,-0.21761166314262065,4.986184489442036,-0.19895339004486137,1.682197102174728,-4.428384326981588,4.73782061721311
2880000,3.6017995817603086,2.11048989716396,-0.21759089680665833,4.986184489442036,-0.20560041823044775,1.6972306384902736,-4.428384326983104,0.9261844894551059
2890000,3.7350720235528976,2.022426874349568,-0.21759089680665833,4.986184489442036,-0.1221379764377859,1.6419859969896684,-4.438384326978282,1.072917047962358
2900000,3.6913776752830123,2.057017848597005,-0.21761642741746148,4.986184489442036,-0.11815232470779359,1.6169497184322903,-4.442179382780338,1.3561844894553197
2910000,3.7210837887803163,2.033186724138819,-0.21758607369823674,4.986184489442036,-0.10587621121025297,1.6476409495452193,-4.428384326979578,1.4261844894553537
2920000,3.745521146976942,2.015890051573748,-0.21761166314262065,4.986184489442036,-0.036568853013675066,1.6018980149610986,-4.428384326978238,4.837820617213111
2930000,3.6275426288409776,2.0953037325328356,-0.21761642741746148,4.986184489442036,-0.15864737114985442,1.6812390637425774,-4.422179382773553,1.3033615379574441
2940000,3.735633150671539,2.022894079903082,-0.21761288068678367,4.986184489442036,-0.05946684931905793,1.5774642644338723,-4.448384326983035,1.2832344864504819
2950000,3.7575677151893743,2.008391629487481,-0.21761288068678367,4.986184489442036,-0.0327522848011522,1.494456564266726,-4.42838432698134,0.9861844894554164
2960000,3.6716450553389004,2.067837315138242,-0.2176220101141199,4.986184489442036,-0.13869494465177676,1.6081798472962867,-4.438384326977931,0.832822334447048
2970000,3.634789610054413,2.0914082069972078,-0.21759089680665833,4.986184489442036,-0.15016038993642417,1.6472764433623754,-4.438384326972919,1.1261844894555164
2980000,3.572703716197467,2.1292180364039477,-0.21761288068678367,4.986184489442036,-0.1381462837933399,1.6687708545639706,-4.4283843269814,4.59161567301358
2990000,3.6214953335194804,2.0991744940187305,-0.21761288068678367,4.986184489442036,-0.026994666471108965,1.6168346182984772,-4.488384326982973,1.4825983674349295
